time_stamp,H,T,PM,AOD,PBLH
7/17/2023,49.804,86.764,1651.3475,0.607673067,571.9861887
7/18/2023,44.839,87.565,1636.34,-9999,870.6978974
7/19/2023,49.806,87.56,1641.221,0.336349981,681.4744953
7/20/2023,55.666,87.303,1644.738,0.33857426,456.0324244
7/21/2023,48.748,90.99,1615.842,0.410757356,429.5168601
7/22/2023,51.266,89.121,1633.8585,0.454223715,617.7664712
7/23/2023,46.039,88.696,1633.0795,-9999,717.9269649
7/24/2023,49.516,88.266,1638.7835,0.549061099,502.9650641
7/25/2023,51.839,88.581,1636.372,-9999,534.5183132
7/26/2023,53.118,89.218,1635.878,0.38815257,475.3599434
7/27/2023,53.524,90.361,1623.749,-9999,390.1248584
7/28/2023,49.998,89.019,1634.0335,0.49409044,614.6778816
7/29/2023,45.752,89.274,1625.896,0.740468579,776.3733399
7/30/2023,49.415,88.468,1638.224,-9999,563.2152601
7/31/2023,54.015,88.171,1638.7775,0.338833213,477.3710828
8/1/2023,60.194,85.486,1651.547,-9999,444.0253622
8/2/2023,50.777,88.805,1635.51,0.419483262,420.1678614
8/3/2023,49.894,89.389,1629.6135,0.439747098,523.6787408
8/4/2023,54.927,88.818,1636.032,0.275238253,490.995077
8/5/2023,53.74,88.868,1640.046,0.926180858,464.320619
8/6/2023,49.645,90.024,1619.64,-9999,506.7996971
8/7/2023,50.037,89.801,1624.9795,0.402845434,487.1203422
8/8/2023,45.977,90.459,1619.0235,0.172580682,675.5507893
8/9/2023,44.649,90.285,1619.0875,0.259174863,793.7873255
8/10/2023,47.441,87.619,1624.2115,0.429298541,872.9973152
8/11/2023,47.899,87.335,1629.734,0.443651225,717.0250543
8/12/2023,48.41,88.957,1614.2905,1.02382935,622.1610151
8/13/2023,61.065,85.24,1650.747,-9999,582.6063365
8/14/2023,60.041,87.497,1629.162,0.197853472,444.8743081
8/15/2023,56.199,89.232,1623.3785,-9999,419.4936984
8/16/2023,58.142,88.353,1630.362,0.388432206,415.6537689
8/17/2023,,,,0.247000012,450.1775723
8/18/2023,,,,0.132230715,547.1919721
8/19/2023,,,,0.285510536,609.3594847
8/20/2023,96.289,83.08,1609.1565,-9999,614.6339967
8/21/2023,96.768,-162.004,1640.442,0.202125755,531.7543206
8/22/2023,97.044,-230,1639.203,-9999,502.2106976
8/23/2023,66.903,-230,1534.248,0.241511314,491.4059305
8/24/2023,88.381,-230,1557.49,0.398024182,556.7369397
8/25/2023,89.379,-230,1617.5845,0.524971965,584.6855732
8/26/2023,93.024,-230,1616.7735,0.384990665,600.6294144
8/27/2023,94.393,-230,1626.756,-9999,558.1056948
8/28/2023,99.308,-230,1649.052,0.951549443,649.6170784
8/29/2023,87.94,-230,1629.196,-9999,543.7205245
8/30/2023,65.473,-230,1264.8265,-9999,487.0068468
8/31/2023,77.935,-230,1648.316,0.405858685,620.8300918
9/1/2023,95.567,-230,1630.311,-9999,633.5786576
9/2/2023,99.093,-230,1631.278,0.269304744,512.3080097
9/3/2023,87.965,-230,1581.331,0.44957368,547.3009277
9/4/2023,90.848,-230,1604.3315,0.464285029,447.7926546
9/5/2023,94.454,-230,1618.557,-9999,562.2747611
9/6/2023,87.545,-230,1624.8775,0.296925713,820.9868891
9/7/2023,84.325,-230,1441.585,0.104009358,712.290024
9/8/2023,100,-230,1647.18,0.224414661,596.9748609
9/9/2023,100,-230,1616.995,0.147500007,497.1677163
9/10/2023,100,-230,1625.577,-9999,494.9197497
9/11/2023,99.353,-230,1627.172,0.255767482,492.8223538
9/12/2023,100,-230,1632.35,-9999,535.330184
9/13/2023,95.765,-230,1605.795,0.185755007,528.1935899
9/14/2023,99.394,-230,1626.3715,0.444000021,494.8289534
9/15/2023,97.02,-230,1622.3125,0.743004712,594.1503374
9/16/2023,94.956,-230,1632.1725,0.723046022,757.601192
9/17/2023,91.779,-230,1628.8305,-9999,837.6790436
9/18/2023,90.902,-230,1626.876,0.463662791,852.203435
9/19/2023,92.924,-230,1624.9365,0.660000031,584.875489
9/20/2023,94.16,-230,1619.3695,0.625047576,593.0168961
9/21/2023,99.921,-230,1651.9165,0.325533922,549.6782791
9/22/2023,97.625,-230,1621.542,-9999,493.3081143
9/23/2023,95.696,-230,1620.1995,0.510258277,527.7327984
9/24/2023,88.622,-230,1705.911,0.160000008,755.9093531
9/25/2023,90.952,-230,1798.417,0.289500014,584.3367639
9/26/2023,87.841,-230,1899.2095,0.313496507,581.3336742
9/27/2023,93.45,-230,2044.987,0.49756277,615.7023672
9/28/2023,90.793,-230,2069.049,0.284000013,663.0821789
9/29/2023,95.221,-230,1964.475,0.20700001,554.799194
9/30/2023,95.752,-230,1974.09,0.328260606,425.2426214
10/1/2023,93.297,-230,2013.826,-9999,640.7909153
10/2/2023,95.111,-230,1963.07,0.421958709,467.2351823
10/3/2023,94.777,-230,1994.3,0.459669082,438.8787217
10/4/2023,94.488,-230,2098.1455,0.495939179,357.5388006
10/5/2023,94.339,-230,1134.0475,0.470433379,315.7164829
10/6/2023,86.761,-230,930.546,0.589016396,353.3659511
10/7/2023,91.668,-230,2717.9135,0.596586167,339.0019666
10/8/2023,80.322,-230,3138.386,-9999,318.6908204
10/9/2023,91.948,-230,2714.599,0.546877398,428.3993082
10/10/2023,96.125,-230,2574.3645,0.523399923,365.6454025
10/11/2023,87.825,-230,2579.313,0.513224887,357.5312342
10/12/2023,84.184,-230,2565.6585,0.433292696,379.5357326
10/13/2023,94.057,-230,2562.5015,0.392000019,482.0993034
10/14/2023,93.364,-230,2560.5185,0.244000012,581.0575019
10/15/2023,98.546,-230,2570.7605,-9999,415.3912161
10/16/2023,61.099,-230,2535.843,0.310046002,501.8989634
10/17/2023,77.286,-230,2545.697,0.233771641,424.1296093
10/18/2023,92.275,-230,2561.3555,0.252029654,577.6291826
10/19/2023,94.777,-230,2580.0435,0.569500027,755.054354
10/20/2023,95.977,-230,2577.677,0.448000021,575.5151406
10/21/2023,94.728,-230,2580.5215,0.274887518,627.7351551
10/22/2023,94.853,-230,2583.569,-9999,689.061288
10/23/2023,88.795,-230,2576.943,0.114612636,643.5253991
10/24/2023,90.37,-230,2578.9055,0.140480131,1070.795677
10/25/2023,94.55,-230,2583.952,0.208641234,756.111375
10/26/2023,80.675,-230,2566.9765,0.410599272,566.9636366
10/27/2023,71.279,-230,2556.6495,-9999,685.0579251
10/28/2023,75.549,-230,2573.8075,0.28548308,630.6429086
10/29/2023,89.928,-230,2585.814,0.130000006,820.9445174
10/30/2023,85.292,-230,2576.8795,0.266189673,815.8773238
10/31/2023,91.682,-230,2564.412,0.183000009,734.4496329
11/1/2023,91.069,-230,2587.295,-9999,574.7062964
11/2/2023,62.965,-230,2568.565,0.332639402,582.6479515
11/3/2023,62.077,-230,2561.0385,0.188496501,653.0022694
11/4/2023,77.614,-230,2579.618,0.271660444,643.8045979
11/5/2023,92.992,-230,2583.38,0.328721371,685.3757124
11/6/2023,86.25,-230,2578.982,0.376537566,664.9102123
11/7/2023,77.554,-230,2573.604,0.230500011,620.9783925
11/8/2023,90.411,-230,2584.0845,0.180000009,864.8316957
11/9/2023,86.544,-230,2580.0125,0.242208059,939.5873673
11/10/2023,88.434,-230,2588.5805,-9999,921.1806748
11/11/2023,88.638,-230,2581.3575,0.311466109,671.8092226
11/12/2023,87.911,-230,2578.343,0.358407716,398.9101631
11/13/2023,86.539,-230,2583.17,0.480917011,343.9397755
11/14/2023,71.871,-230,2568.4645,-9999,355.5533868
11/15/2023,46.754,-230,2555.955,0.21699378,356.8502615
11/16/2023,43.609,-230,2561.77,0.312484816,354.3579014
11/17/2023,40.112,-230,2568.912,0.251032749,336.1078326
11/18/2023,43.987,-230,2575.79,0.350053799,339.4498953
11/19/2023,,,,0.307000015,363.495042
11/20/2023,,,,0.570000027,329.9026579
11/21/2023,,,,-9999,304.1505396
11/22/2023,,,,-9999,432.5729143
11/23/2023,,,,0.152902322,524.7660273
11/24/2023,52.541,-230,2589.462,0.128706162,651.9338989
11/25/2023,67.958,-230,2577.591,0.137856334,593.4118603
11/26/2023,85.698,-230,2588.947,0.141990653,884.4611126
11/27/2023,83.172,-230,2589.122,0.095494159,990.1707773
11/28/2023,87.108,-230,2588.1755,0.159507412,759.4874864
11/29/2023,91.35,-230,2589.186,0.093000004,608.1322205
11/30/2023,97.247,-230,2589.2785,0.294107662,532.5866206
12/1/2023,95.74,-230,2589.018,0.261000012,511.4537673
12/2/2023,95.24,-230,2587.8265,0.309854004,531.1073965
12/3/2023,81.961,-230,2588.82,0.263500013,492.482624
12/4/2023,69.978,-230,2585.7945,0.135098217,457.9573073
12/5/2023,93.077,-230,2589.2515,0.129040506,541.8743318
12/6/2023,99.167,-230,2589.0205,-9999,772.2156231
12/7/2023,,,,0.119262282,771.6799246
12/8/2023,,,,0.129543266,591.0640177
12/9/2023,,,,0.310460263,463.080492
12/10/2023,47.694,-230,2583.055,-9999,345.5271985
12/11/2023,54.916,-230,2581.8735,-9999,424.3891356
12/12/2023,70.148,-230,2589.1335,-9999,476.5380262
12/13/2023,70.65,-230,2589.2265,-9999,476.1362523
12/14/2023,65.578,-230,2585.6415,-9999,421.5411563
12/15/2023,68.565,-230,2586.99,-9999,395.7761753
12/16/2023,80.239,-230,2589.3765,-9999,568.433781
12/17/2023,92.945,-230,2589.2365,-9999,643.8151908
12/18/2023,,,,-9999,627.7162392
12/19/2023,77.617,-230,2589.315,-9999,592.3608924
12/20/2023,88.855,-230,2589.031,-9999,774.5801117
12/21/2023,86.401,-230,2589.2795,-9999,977.9291578
12/22/2023,83.912,-230,2589.302,-9999,1061.16067
12/23/2023,82.012,-230,2589.327,-9999,1057.645337
12/24/2023,,,,-9999,859.874971
12/25/2023,,,,-9999,588.027636
12/26/2023,,,,-9999,362.0309506
12/27/2023,,,,-9999,329.0242031
12/28/2023,,,,-9999,345.9425919
12/29/2023,,,,-9999,361.2629647
12/30/2023,,,,-9999,314.0132945
12/31/2023,,,,-9999,324.0788279
