time_stamp,H,T,PM,AOD,PBLH
10/17/2023,59.781,88.772,6.1745,-9999,412.4399286
10/18/2023,63.09,88.027,8.872,0.183500009,318.4768626
10/19/2023,57.647,91.232,10.2375,-9999,388.2375069
10/20/2023,60.754,90.023,7.466,0.21960001,385.9719879
10/21/2023,66.373,86.766,7.0595,-9999,260.4838457
10/22/2023,61.902,89.36,6.2915,0.147000007,310.5763421
10/23/2023,59.759,89.854,6.487,0.129500006,409.2432236
10/24/2023,63.152,88.622,7.4235,-9999,378.3108968
10/25/2023,63.88,86.337,10.3445,-9999,281.1388308
10/26/2023,65.5,86.49,8.0005,-9999,355.7120045
10/27/2023,57.99,91.039,7.1305,0.106200005,386.9872976
10/28/2023,59.432,90.952,10.735,0.124000006,373.9345171
10/29/2023,61.517,90.283,9.5415,0.20950001,396.0856118
10/30/2023,61.63,90.089,10.13,0.263500013,318.0989525
10/31/2023,60.692,90.166,8.7945,-9999,389.6074309
11/1/2023,63.576,88.936,18.827,0.236333345,322.8305936
11/2/2023,62.048,88.196,6.929,-9999,304.7620923
11/3/2023,61.039,89.229,9.9125,0.171500008,295.6501889
11/4/2023,62.58,88.183,8.1735,-9999,360.0424396
11/5/2023,59.14,90.504,12.0355,0.078750004,346.6615762
11/6/2023,58.334,92.031,7.5525,0.134500006,401.85327
11/7/2023,64.957,88.29,5.0185,-9999,300.6018461
11/8/2023,61.176,89.877,6.3605,0.259000012,358.260309
11/9/2023,64.416,88.376,8.4255,-9999,364.9358573
11/10/2023,65.019,87.923,13.2435,0.137000007,279.7294333
11/11/2023,60.388,89.67,9.7995,-9999,254.7213644
11/12/2023,59.85,90.702,4.077,-9999,354.4579125
11/13/2023,61.474,88.619,10.303,0.122500006,403.5059794
11/14/2023,58.068,90.293,16.587,0.087000004,419.9741869
11/15/2023,60.693,89.415,3.6995,0.100333338,275.9535682
11/16/2023,60.103,91.228,9.0635,0.144000007,351.2799736
11/17/2023,66.6,86.65,5.892,-9999,281.6254547
11/18/2023,60.738,90.523,9.1425,0.21525001,326.8659483
11/19/2023,62.617,89.155,3.1655,-9999,287.4733541
11/20/2023,59.713,89.653,9.9535,0.118166672,351.8190132
11/21/2023,60.725,90.304,11.3735,0.264000013,371.4852198
11/22/2023,65.74,86.063,12.355,-9999,293.4202607
11/23/2023,61.472,87.526,15.5885,0.145000007,332.4440043
11/24/2023,63.817,87.279,6.4305,0.097000005,233.9266044
11/25/2023,59.884,89.54,6.8725,0.149600007,361.3774199
11/26/2023,61.971,88.92,5.125,-9999,307.1952119
11/27/2023,63.601,88.183,14.5375,0.350000017,255.9845158
11/28/2023,62.17,87.604,10.373,-9999,308.9773425
11/29/2023,57.994,90.971,9.2595,0.196500009,344.6484286
11/30/2023,60.702,90.25,10.49,0.27866668,336.6288406
12/1/2023,63.082,87.715,17.057,0.268000013,232.4544376
12/2/2023,56.931,90.007,33.585,0.181500009,259.4704773
12/3/2023,59.598,90.431,15.1,0.260000012,293.4895011
12/4/2023,60.185,90.259,13.3115,-9999,289.1745965
12/5/2023,58.925,90.574,14.8545,-9999,347.1734372
12/6/2023,59.54,90.511,10.15,0.271500013,351.8203074
